Name,Patronym,"Family name",Gender,Owns,"Attestation ID",ind.Name,ind.Patronym,"ind.Family name",ind.Gender,Biography,PID,Probability,"Museum no.",Duplicate,Publication,Archive,Type,Date,"Julian date","Place of writing",Has,"Cdli URL","Nabucco URL","Achemenet URL","Oracc URL","British Museum URL","Tablet ID",Role,Title,"Type and objects"
Mattan-Yāma,Šulum-Bābili,,Male,,24754,-,-,-,-,-,-,"less probable","CBS 12870",,"PBS 2/1, no. 148",Murašû,"Legal document","25.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P267471,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456991,,,2944,"guarantor
leaves fingernail marking(s)
lessee",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Minyamen,Bānia,,Male,,33049,-,-,-,-,-,-,"less probable","Unknown (poss. H.V. Hilprecht)",,"BE 9, 45",Murašû,"Legal document","20.V.36 Art I",429,Nippur,Seals,https://cdli.ucla.edu/P453403,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043617,,,3781,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Mukīn-apli,Iqīšāya,,Male,,29527,-,-,-,-,-,-,"less probable","CBS 5398",,"BE 9, 35",Murašû,"Legal document","[-].XII.34 Art I",430,Nippur,,https://cdli.ucla.edu/P261592,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043355,,,3445,lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Mūrānu,Iddin-Nabû,Abī-ul-īde,Male,,62309,Mūrānu,Iddin-Nabû,Abī-ul-īde,Male,,3073,"highly probable","BM 41432",,"Dar 409","Egibi Nūr-Sîn","Legal document","05.VIII.15 Dar I",507,Sippar,,-,https://nabucco.arts.kuleuven.be/item/29692,http://www.achemenet.com/fr/item/?/3349245==Strassmaier%20--Inschriften%20von%20Darius&1087349=409&l=a&c=1&t=1.4/1/24/1/1661236,,https://www.britishmuseum.org/collection/object/W_1881-0625-43,7379,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Mušallim-Bēl,,,Male,,21841,-,-,-,-,-,-,"less probable","CBS 5376",,"BE 9, 1",Murašû,"Legal document","28.VII.01 Art II",404,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261570,-,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2042423,-,-,2662,"sealer of the tablet
witness, regular (mukinnu)",paqdu,"TypeLegal documentSubtypelease contract (ana sūti)"
Nabû-aplu-iddin,Kalbāya,Eppēš-ilī,Male,,5206,Nabû-aplu-iddin,Kalbāya,Eppēš-ilī,Male,,3508,"highly probable","VAT 140",,"Baker 2004, no. 139",Nappāhu,"Legal document","13.VIII.05 Dar I",517,Babylon,,https://cdli.ucla.edu/P371800,https://nabucco.arts.kuleuven.be/item/22660,,,,677,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nabû-balāssu-iqbi,,,Male,Land,44045,-,-,-,-,-,-,"less probable","CBS 5437",,"BE 9, 107",Murašû,"Legal document","06.VIII.41 Art I",424,Nippur,Seals,https://cdli.ucla.edu/P261631,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045194,,,5075,"land owner
passive (mentioned in relation to sb or sth else)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nabû-ēṭir,Ṣillāya,Ingallēa,Male,,54543,Nabû-ēṭir,Ṣillāya,Ingallēa,Male,,19728,"highly probable","Liverpool 29-11-77, 20",,"Wunsch 2000b, no. 45","Egibi Nūr-Sîn","Legal document","16.I.14 Dar I",508,Babylon,,-,https://nabucco.arts.kuleuven.be/item/28960,http://www.achemenet.com/en/item/?/textual-sources/texts-by-publication/Wunsch_CM_20/1328332,-,-,6429,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nabû-iddin,Nadnāya,Bābūtu,Male,,54499,Nabû-iddin,Nadnāya,Bābūtu,Male,,19745,"highly probable","BM 31524",,"Wunsch 2000b, no. 43","Egibi Nūr-Sîn","Legal document","13.II.10+[x] Dar I","after 512",Babylon,,-,https://nabucco.arts.kuleuven.be/item/29158,http://www.achemenet.com/en/item/?/textual-sources/texts-by-publication/Wunsch_CM_20/1328326,-,https://www.britishmuseum.org/collection/object/W_1876-1117-1251,6421,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nabû-ittannu,Basia,,Male,,57169,Nabû-ittannu,Basia,-,Male,,19742,"highly probable","NY 51",,"Wunsch 2000b, no. 239","Egibi Nūr-Sîn","Legal document","08.[-].14 Dar I",508/507,Broken/Unclear,,-,https://nabucco.arts.kuleuven.be/item/29833,http://www.achemenet.com/en/item/?/textual-sources/texts-by-publication/Wunsch_CM_20/1328905,-,-,6744,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nabû-mukīn-zēri,Nādinu,Rē’i-sīsê,Male,,62313,Nabû-mukīn-zēri,Nādinu,Rē’i-sīsê,Male,,21819,"highly probable","BM 41432",,"Dar 409","Egibi Nūr-Sîn","Legal document","05.VIII.15 Dar I",507,Sippar,,-,https://nabucco.arts.kuleuven.be/item/29692,http://www.achemenet.com/fr/item/?/3349245==Strassmaier%20--Inschriften%20von%20Darius&1087349=409&l=a&c=1&t=1.4/1/24/1/1661236,,https://www.britishmuseum.org/collection/object/W_1881-0625-43,7379,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nabû-mušētiq-uddi,Bēl-zēru-ibni,[...],Male,,3707,Nabû-mušētiq-uddi,Bēl-zēru-ibni,[...],Male,,13115,"highly probable","HS 581",,"Joannès 1989, p. 206","Ea-ilūtu-bāni, Ilī-bāni, Nanāhu","Legal document","04.V.02 Cam",528,Borsippa,,,https://nabucco.arts.kuleuven.be/item/25336,,,,460,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nabû-nādin-šumi,Erība-Marduk,Mandidi,Male,Field,62302,Nabû-nādin-šumi,Erība-Marduk,Mandidi,Male,,21835,"highly probable","BM 41432",,"Dar 409","Egibi Nūr-Sîn","Legal document","05.VIII.15 Dar I",507,Sippar,,-,https://nabucco.arts.kuleuven.be/item/29692,http://www.achemenet.com/fr/item/?/3349245==Strassmaier%20--Inschriften%20von%20Darius&1087349=409&l=a&c=1&t=1.4/1/24/1/1661236,,https://www.britishmuseum.org/collection/object/W_1881-0625-43,7379,lessor,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nabû-nādinu,,,Male,,21832,-,-,-,-,-,-,"less probable","CBS 5376",,"BE 9, 1",Murašû,"Legal document","28.VII.01 Art II",404,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261570,-,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2042423,-,-,2662,"sealer of the tablet
witness, regular (mukinnu)","mār bīti","TypeLegal documentSubtypelease contract (ana sūti)"
Nabû-nāṣir,Nabû-nipšaru,Balīhû,Male,,6780,Nabû-nāṣir,Nabû-nipšaru,Balīhû,Male,,6007,"highly probable","BM 42301","BM 43669; BM 42311+","Jursa 1999, pp. 131-133","Šangû-Šamaš A","Legal document","01.XI.13 Dar I",508,Sippar,,-,https://nabucco.arts.kuleuven.be/item/33148,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328158,,https://www.britishmuseum.org/collection/object/W_1881-0701-61,888,witness,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nabû-ušēzib,,,Male,,39499,-,-,-,-,-,-,"less probable","CBS 5415",,"BE 9, 65",Murašû,"Legal document","28.[-].38 Art I",427/426,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261609,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044118,,,4240,"leaves fingernail marking(s)
lessee",ardu,"TypeLegal documentSubtypelease contract (ana sūti)"
Nādinu,,,Male,,55895,Nādinu,-,-,Male,,18398,"highly probable","Ash. 1937.634",,"Zilberg 2019, p. 484","Carian archive","Legal document","06.X.07 Cam",522,Bannēšāya,,https://cdli.ucla.edu/P385417,,,,,6593,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nādinu,Iqīšāya,,Male,,40480,-,-,-,-,-,-,"less probable","CBS 5419",,"BE 9, 72",Murašû,"Legal document","15.VI.40 Art I",425,Nippur,Seals,https://cdli.ucla.edu/P261613,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044309,,,4693,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nādinu,Iqīšāya,,Male,,42896,-,-,-,-,-,-,"less probable","Unknown (poss. C. H. Clark)",,"BE 9, 89",Murašû,"Legal document","10.IV.41 Art I",424,Nippur,,https://cdli.ucla.edu/P453408,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2044738,,,4946,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nādinu,Iqīšāya,,Male,,44058,-,-,-,-,-,-,"less probable","CBS 5437",,"BE 9, 107",Murašû,"Legal document","06.VIII.41 Art I",424,Nippur,Seals,https://cdli.ucla.edu/P261631,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045194,,,5075,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nādinu,Iqīšāya,,Male,,47148,-,-,-,-,-,-,"less probable","CBS 5349",,"BE 10, 43",Murašû,"Legal document","15.VI.01 Dar II",423,Nippur,,https://cdli.ucla.edu/P261543,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132732,,,5460,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nādinu,Iqīšāya,,Male,,47513,-,-,-,-,-,-,"less probable","CBS 5268",,"BE 10, 53",Murašû,"Legal document","12.VII.01 Dar II",423,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261462,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2132862,,,5504,"sealer of the tablet
witness",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nādinu,Ša[...],,Male,,24271,-,-,-,-,-,-,"less probable","CBS 12833",,"PBS 2/1, no. 147",Murašû,"Legal document","11.VI.21 Dar II",404?,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P267434,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456988,,,2941,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nanāya-ēreš,Ulūlāya,,Male,,55893,Nanāya-ēreš,Ulūlāya,-,Male,,18406,"highly probable","Ash. 1937.634",,"Zilberg 2019, p. 484","Carian archive","Legal document","06.X.07 Cam",522,Bannēšāya,,https://cdli.ucla.edu/P385417,,,,,6593,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nanāya-idrī,Sahmā,,Male,,27358,-,-,-,-,-,-,"less probable","CBS 5387",,"BE 9, 20",Murašû,"Legal document","01.VIII.30 Art I",435,"Bīt-mār-Bābili (3, Nippur)",Fingernails,https://cdli.ucla.edu/P261581,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2042926,,,3238,"leaves fingernail marking(s)
lessee",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nargia,Adad-ēreš,,Male,,55894,Nargia,Adad-ēreš,-,Male,,18397,"highly probable","Ash. 1937.634",,"Zilberg 2019, p. 484","Carian archive","Legal document","06.X.07 Cam",522,Bannēšāya,,https://cdli.ucla.edu/P385417,,,,,6593,"witness, regular (mukinnu)",broken/unclear,"TypeLegal documentSubtypelease contract (ana sūti)"
Nāṣiru,Kalbāya,Ea-eppēš-ilī,Male,,62306,Nāṣiru,Kalbāya,Ea-eppēš-ilī,Male,,23115,"highly probable","BM 41432",,"Dar 409","Egibi Nūr-Sîn","Legal document","05.VIII.15 Dar I",507,Sippar,,-,https://nabucco.arts.kuleuven.be/item/29692,http://www.achemenet.com/fr/item/?/3349245==Strassmaier%20--Inschriften%20von%20Darius&1087349=409&l=a&c=1&t=1.4/1/24/1/1661236,,https://www.britishmuseum.org/collection/object/W_1881-0625-43,7379,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nāṭiru,Barik-Tammeš,,Male,,49310,-,-,-,-,-,-,"less probable","CBS 5503",,"BE 10, 99",Murašû,"Legal document","18.II.05 Dar II",419,Hašbāya,"Seals, Epigraphs",https://cdli.ucla.edu/P261696,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133460,,,5737,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Natūn,Šillimu,,Male,,33016,-,-,-,-,-,-,"less probable","Unknown (poss. H.V. Hilprecht)",,"BE 9, 45",Murašû,"Legal document","20.V.36 Art I",429,Nippur,Seals,https://cdli.ucla.edu/P453403,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043617,,,3781,lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Na’id-Bēl,Labanī,,Male,,44078,-,-,-,-,-,-,"less probable","CBS 5438",,"BE 9, 108",Murašû,"Legal document","12.IX.41 Art I",424,Nippur,"Seals, Epigraphs",https://cdli.ucla.edu/P261632,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2045218,,,5076,"lessee
sealer of the tablet",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Na’id-Ninurta,,,Male,,22555,-,-,-,-,-,-,"less probable","CBS 5173",,"BE 10, 131",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261329,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133876,,,2704,"sealer of the tablet",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Na’id-Ninurta,Enlil-šumu-ukīn,,Male,,33658,-,-,-,-,-,-,"less probable","CBS 5331",,"BE 9, 52",Murašû,"Legal document","20.III.37 Art I",428,Nippur,,https://cdli.ucla.edu/P261525,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043785,,,3868,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Na’id-Ninurta,Lâbâši,,Male,,1481,-,-,-,-,-,-,"less probable","CBS 12883",,"Stolper 1985, no. 22",Murašû,"Legal document","10.XII.26 Art I",438,Nippur,Seals,https://cdli.ucla.edu/P267484,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3486792,,,188,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Na’id-Ninurta,Lâbâši,,Male,,22426,-,-,-,-,-,-,"less probable","CBS 5265",,"BE 10, 130",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261459,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133863,,,2665,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Na’id-Ninurta,Lâbâši,,Male,,23116,-,-,-,-,-,-,"less probable","CBS 12826",,"PBS 2/1, 145",Murašû,"Legal document","21.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P267427,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456982,,,2746,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Na’id-Ninurta,Lâbâši,,Male,,24181,-,-,-,-,-,-,"less probable","CBS 12839",,"PBS 2/1, 146",Murašû,"Legal document","21.VI.11 Dar II",413,Nippur,"Seals, Epigraphs",https://cdli.ucla.edu/P267440,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456985,,,2815,"sealer of the tablet
witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Na’id-[Ninurta],Enlil-šumu-ukīn,,Male,,34072,-,-,-,-,-,-,"less probable","CBS 5439",,"BE 9, 52a",Murašû,"Legal document","02.III.37 Art I",428,Nippur,,https://cdli.ucla.edu/P261633,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043809,,,3916,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nergal-iddin,Nergal-ušallim,Naggāru,Male,,6783,Nergal-iddin,Nergal-ušallim,Naggāru,Male,,14604,"highly probable","BM 42301","BM 43669; BM 42311+","Jursa 1999, pp. 131-133","Šangû-Šamaš A","Legal document","01.XI.13 Dar I",508,Sippar,,-,https://nabucco.arts.kuleuven.be/item/33148,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/autres-archives-privees/1328158,,https://www.britishmuseum.org/collection/object/W_1881-0701-61,888,witness,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nergal-ušēzib,Itti-Marduk-balāṭu,Egibi,Male,,62311,Nergal-ušēzib,Itti-Marduk-balāṭu,Egibi,Male,"Note that in BM 32205+ his name is consistently spelled Nergal-ušallim(GI), but the family relationships in this document demonstrate it has to be Nergal-ušēzib.",19666,"highly probable","BM 41432",,"Dar 409","Egibi Nūr-Sîn","Legal document","05.VIII.15 Dar I",507,Sippar,,-,https://nabucco.arts.kuleuven.be/item/29692,http://www.achemenet.com/fr/item/?/3349245==Strassmaier%20--Inschriften%20von%20Darius&1087349=409&l=a&c=1&t=1.4/1/24/1/1661236,,https://www.britishmuseum.org/collection/object/W_1881-0625-43,7379,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nidinti-Bēl,Bēl-uballiṭ,,Male,,1479,-,-,-,-,-,-,"less probable","CBS 12883",,"Stolper 1985, no. 22",Murašû,"Legal document","10.XII.26 Art I",438,Nippur,Seals,https://cdli.ucla.edu/P267484,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3486792,,,188,"witness, regular (mukinnu)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nidinti-Enlil,Ana-mātišu,,Male,,29515,-,-,-,-,-,-,"less probable","CBS 5398",,"BE 9, 35",Murašû,"Legal document","[-].XII.34 Art I",430,Nippur,,https://cdli.ucla.edu/P261592,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2043355,,,3445,lessee,-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nidinti-Enlil,Ninurta-iddin,,Male,,21847,-,-,-,-,-,-,"less probable","CBS 5376",,"BE 9, 1",Murašû,"Legal document","28.VII.01 Art II",404,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P261570,-,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2042423,-,-,2662,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nidinti-Enlil,Ninurta-iddin,,Male,,22441,-,-,-,-,-,-,"less probable","CBS 5265",,"BE 10, 130",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261459,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133863,,,2665,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nidinti-Enlil,Ninurta-iddin,,Male,,22549,-,-,-,-,-,-,"less probable","CBS 5173",,"BE 10, 131",Murašû,"Legal document","22.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261329,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133876,,,2704,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nidinti-Enlil,Ninurta-iddin,,Male,,22816,-,-,-,-,-,-,"less probable","CBS 5366",,"BE 10, 132",Murašû,"Legal document","29.III.13 Dar II",411,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P261560,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/2133889,,,2734,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nidinti-Enlil,Ninurta-iddin,,Male,,24193,-,-,-,-,-,-,"less probable","CBS 12839",,"PBS 2/1, 146",Murašû,"Legal document","21.VI.11 Dar II",413,Nippur,"Seals, Epigraphs",https://cdli.ucla.edu/P267440,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456985,,,2815,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nidinti-Enlil,Ninurta-iddin,,Male,,24283,-,-,-,-,-,-,"less probable","CBS 12833",,"PBS 2/1, no. 147",Murašû,"Legal document","11.VI.21 Dar II",404?,Nippur,"Seals, Fingernails",https://cdli.ucla.edu/P267434,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456988,,,2941,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
Nidinti-Enlil,Ninurta-iddin,,Male,,24802,-,-,-,-,-,-,"less probable","CBS 12870",,"PBS 2/1, no. 148",Murašû,"Legal document","25.VI.11 Dar II",413,Nippur,"Seals, Epigraphs, Fingernails",https://cdli.ucla.edu/P267471,,http://www.achemenet.com/fr/item/?/sources-textuelles/textes-par-langues-et-ecritures/babylonien/archives-murasu/3456991,,,2944,"scribe (ṭupšarru)",-,"TypeLegal documentSubtypelease contract (ana sūti)"
